,0-XNose,0-YNose,1-XNeck,1-YNeck,2-XRShoulder,2-YRShoulder,3-XRElbow,3-YRElbow,4-XRWrist,4-YRWrist,5-XLShoulder,5-YLShoulder,6-XLElbow,6-YLElbow,7-XLWrist,7-YLWrist,8-XMidHip,8-YMidHip,9-XRHip,9-YRHip,10-XRKnee,10-YRKnee,11-XRAnkle,11-YRAnkle,12-XLHip,12-YLHip,13-XLKnee,13-YLKnee,14-XLAnkle,14-YLAnkle,15-XREye,15-YREye,16-XLEye,16-YLEye,17-XREar,17-YREar,18-XLEar,18-YLEar,19-XLBigToe,19-YLBigToe,20-XLSmallToe,20-YLSmallToe,21-XLHeel,21-YLHeel,22-XRBigToe,22-YRBigToe,23-XRSmallToe,23-YRSmallToe,24-XRHeel,24-YRHeel
122,292.0,156.0,271.0,172,271.0,172.0,301.0247933884297,180.0,333.0,172.0,271.8181818181818,172.0,302.0,180.0,333.0,172.0,244.0,226.0,229.0,226.0,271.0,242.000512,250.0,305.0,244.59504132231405,219.0,281.0,242.0,250.0,297.0,283.2,156.0,290.8005401189597,153.64037932563969,281.0,156,291.9703290577271,171.3579028295541,271.0,294.5233432420772,271.0,288.0744897171194,240.0,297.0,271.0,313.0,260.0,313.0,240.0,305.0
123,292.0,117.0,271.0,133,260.0,133.0,302.0,148.0,333.0,140.0,271.0,133.0,302.0,148.0,323.0,140.0,240.0,195.0,240.0,195.0,260.0,242.0,250.0,297.0,250.0,195.0,271.0,242.0,250.0,297.0,283.2,117.0,290.8005401189597,156.19593488119526,271.0,117,291.9703290577271,171.3579028295541,271.0,305.0,271.0,288.0744897171194,240.0,297.0,271.0,313.0,260.0,313.0,240.0,305.0
124,292.0,117.0,271.0,133,260.0,125.0,302.0,140.0,333.0,133.0,271.0,133.0,302.0,140.0,323.0,133.0,250.0,187.0,240.0,195.0,260.0,242.0,250.0,305.0,250.0,187.0,260.0,242.0,250.0,297.0,281.0,109.0,290.66010802379196,151.9836314206835,271.0,109,291.9703290577271,171.3579028295541,274.04307167380273,298.1434973856908,271.09761597969447,288.0744897171194,245.61728395061726,293.5037037037037,271.0,305.0,260.0,305.0,240.0,305.0
125,292.0,140.0,271.0,156,260.0,156.0,301.7636959720834,164.0,333.0,156.0,271.0,156.0,302.0,172.0,323.0,164.0,240.0,211.0,240.0,211.0,271.0,242.000512,250.0,297.0,250.0,211.0,271.0,242.0,250.0,289.0,281.0,133.0,292.0,140.0,271.0,140,291.9703290577271,171.3579028295541,274.4234556330281,297.28643455890216,271.09761597969447,288.0744897171194,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0
126,292.0,172.0,271.0,195,271.0,195.0,302.0,211.0,333.0,203.0,273.06461307287753,195.0,302.0,203.0,323.0,195.0,240.0,242.0,229.0,242.0,271.0,242.000512,250.0,297.0,250.0,234.0,281.0,242.0,251.8181818181818,289.8181818181818,281.0,172.0,290.6601080237919,172.0,271.0,172,291.9703290577271,171.3579028295541,281.0,294.5233432420772,271.09761597969447,288.0744897171194,246.52637485970817,292.0491582491582,271.0,305.0,260.0,305.0,250.0,304.72351615326824
127,292.0,187.0,271.0,195,271.0,203.0,302.0,219.0,333.0,211.0,271.0,195.0,302.0,203.0,323.0,211.0,240.0,242.0,229.0,250.0,271.0,242.000512,250.0,297.0,240.0,242.0,281.0,242.0,260.0,295.4,283.2,180.0,292.0,180.0,271.0,180,291.9703290577271,171.3579028295541,281.0,289.0,271.09761597969447,288.0744897171194,250.0,292.59571472298745,271.0,305.0,260.0,305.0,250.0,304.6852673997678
128,292.0,148.0,271.0,164,271.0,164.0,301.94486387993413,148.0,333.0,133.0,273.0058739157161,164.0,302.0,172.0,333.0,164.0,240.0,219.0,240.0,219.0,271.0,242.000512,250.0,297.0,240.0,211.0,271.0,242.0,250.0,297.0,281.0,140.0,292.0,140.0,271.0,148,291.9703290577271,171.3579028295541,276.16294747853675,291.82554799384366,271.09761597969447,288.5652581207916,240.0,297.0,271.0,313.0,260.0,313.0,250.0,305.0
129,292.0,117.0,271.0,133,260.0,133.0,302.0,140.0,333.0,133.0,271.0,133.0,302.0,140.0,333.0,133.0,241.9999998973684,195.0,240.0,195.0,260.0,242.000512,250.0,297.0,250.0,195.0,260.0,242.0,250.0,289.0,281.0,109.0,292.0,109.0,271.0,109,291.9703290577271,171.3579028295541,271.0,289.0,271.09761597969447,289.0,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0
130,292.0,109.0,271.0,125,260.0,125.0,302.0,140.0,333.0,133.0,271.0,133.0,302.0,140.0,333.0,133.0,240.39999910243978,195.0,250.0,195.0,260.0,242.000512,250.0,297.0,250.0,187.0,260.0,242.0,250.0,289.0,281.0,109.0,292.0,109.0,271.0,109,291.9703290577271,171.3579028295541,277.0733003889456,289.3889978190932,271.09761597969447,288.0744897171194,240.0,297.0,271.0,313.0,260.0,313.0,250.0,305.0
131,292.0,140.0,271.0,156,271.0,156.0,302.0,172.0,333.0,164.0,271.0,156.0,302.0,172.0,333.0,164.0,240.0,211.0,240.0,211.0,271.0,242.000512,250.0,297.0,240.0,211.0,271.0,242.0,250.0,297.0,283.2,140.0,292.0,140.0,271.0,140,291.9703290577271,171.3579028295541,271.0,288.21899521657264,271.09761597969447,288.0744897171194,250.0,297.0,271.0,313.0,260.0,313.0,250.0,305.0
132,292.0,180.0,271.0,195,271.0,195.0,302.0,211.0,333.0,203.0,271.0,195.0,302.0,203.0,333.0,203.0,240.0,242.0,229.0,242.0,271.0,242.000512,250.0,297.0,240.0,242.0,281.0,242.0,271.0,295.4,283.2,180.0,292.0,138.55555555555554,271.0,180,291.9703290577271,171.3579028295541,281.0,294.5233432420772,271.09761597969447,288.0744897171194,244.0,281.0,271.0,297.0,260.0,305.0,250.0,304.6805980714184
133,292.0,187.0,271.0,195,271.0,195.0,302.0,211.0,333.0,211.0,281.0,195.0,302.0,203.0,333.0,211.0,240.0,242.0,229.0,242.0,271.0,242.000512,250.0,297.0,240.0,234.0,281.0,242.0,271.0,295.4,283.2,180.0,292.0,180.0,271.0,180,291.9703290577271,171.3579028295541,281.0,294.5233432420772,271.09761597969447,288.0744897171194,244.0,281.0,271.0,297.0,260.0,305.0,250.0,304.74618091050775
134,292.0,148.0,271.0,164,271.0,156.0,297.3636363636364,133.0,333.0,109.0,281.0,164.0,302.0,164.0,323.0,164.0,240.0,211.0,240.0,219.0,271.0,242.000512,250.0,297.0,250.0,211.0,271.0,242.0,250.0,297.0,281.0,140.0,292.0,140.0,271.0,140,291.9703290577271,171.3579028295541,277.58190005556366,287.9127139741562,271.09761597969447,288.0744897171194,240.0,297.0,271.0,305.0,260.0,313.0,250.0,305.0
135,292.0,109.0,270.6198347107438,133,260.0,133.0,292.0,140.0,333.0,133.0,271.0,133.0,302.0,140.0,323.0,133.0,240.39999135841728,187.0,240.0,195.0,260.0,242.000512,250.0,297.0,250.0,187.0,260.0,242.0,250.0,297.0,281.0,109.0,292.0,109.0,271.0,109,291.9703290577271,171.3579028295541,278.52217149207274,287.7573873990356,271.09761597969447,288.0744897171194,250.0,288.1111111111111,271.0,305.0,260.0,313.0,250.0,305.0
136,292.0,109.0,270.5672426746807,133,260.0,133.0,292.0,140.0,333.0,133.0,271.0,133.0,301.65439519158525,140.0,323.0,133.0,240.3999184899645,195.0,240.0,195.0,260.0,242.000512,250.0,297.0,250.0,187.0,260.0,242.0,250.0,297.0,281.0,109.0,292.0,148.95061728395063,271.0,109,291.9703290577271,171.3579028295541,278.72915307823376,287.52430019617026,271.09761597969447,288.0744897171194,251.0,288.91111111111115,271.0,313.0,260.0,313.0,250.0,305.0
137,292.0,140.0,271.0,164,260.0,156.0,292.0,172.0,333.0,157.8,271.0,164.0,302.0,172.0,333.0,164.0,240.0,211.0,240.0,211.0,271.0,242.000512,250.0,297.0,250.0,211.0,271.0,242.0,250.0,297.0,281.0,140.0,292.0,140.0,271.0,140,291.9703290577271,171.3579028295541,279.83331780369576,285.02777165276603,271.09761597969447,288.0744897171194,250.0,297.0,271.0,305.0,260.0,313.0,250.0,305.0
138,292.0,180.0,271.0,195,271.0,195.0,302.0,211.0,333.0,211.0,281.0,195.0,302.0,211.0,333.0,211.0,240.0,242.0,229.0,242.0,271.0,242.000512,250.0,297.0,248.0165289256198,242.0,281.0,242.0,271.0,291.9834710743802,281.0,180.0,292.0,180.0,271.0,180,291.9703290577271,171.3579028295541,281.0,294.5233432420772,271.09761597969447,288.0744897171194,244.0,273.0,271.0,297.0,260.0,311.54545454545456,250.0,304.89758759750197
139,292.0,180.0,271.0,195,271.0,195.0,302.0,211.0,333.0,211.0,271.0,195.0,302.0,203.0,323.0,203.0,240.0,242.0,229.0,242.0,271.0,242.000512,250.0,297.0,249.65439519158528,234.0,281.0,242.0,260.0,295.36889556724265,283.0,180.0,292.0,180.0,271.0,180,291.9703290577271,171.3579028295541,281.0,289.0,271.09761597969447,288.0744897171194,250.0,273.0,271.0,305.0,260.0,313.0,250.0,305.0
140,292.0,140.0,271.0,156,260.0,156.0,294.6115702479339,133.0,333.0,101.0,281.0,164.0,302.0,164.0,333.0,156.0,240.0,211.0,229.0,211.0,271.0,242.000512,250.0,297.0,250.0,211.0,271.0,242.0,250.0,297.0,281.0,133.0,292.0,133.0,271.0,140,291.9703290577271,171.3579028295541,280.15494891057176,284.6156370354246,271.09761597969447,288.0744897171194,252.01010101010104,297.0,271.0,305.0,260.0,313.0,250.0,305.0
141,292.0,109.0,270.56082234820025,125,260.0,125.0,292.0,133.0,333.0,133.0,271.0,125.0,301.6065842497097,140.0,323.0,133.0,240.39925241072706,187.0,240.0,187.0,260.0,242.000512,250.0,297.0,250.0,187.0,260.0,242.0,250.0,297.0,281.0,109.0,292.0,155.4389574759945,271.0,109,291.9703290577271,171.3579028295541,280.3882028275002,284.1668155549087,271.09761597969447,288.0744897171194,250.0,305.0,271.0,305.0,260.0,313.0,250.0,305.0
142,292.0,117.0,270.56008966103906,133,260.0,133.0,292.0,133.0,333.0,133.0,274.54545454545456,133.0,301.60074758927294,140.0,323.0,133.0,240.3934157502903,195.0,240.0,195.0,260.0,242.000512,250.0,297.0,250.0,195.0,260.0,242.0,250.0,297.0,281.0,109.0,292.0,151.44389574759944,271.0,109,291.9703290577271,171.3579028295541,280.62520993453825,283.6871748918713,271.09761597969447,288.0744897171194,251.11111111111111,288.1111111111111,271.0,305.0,260.0,313.0,250.0,305.0
143,292.0,148.0,271.0,164,260.0,156.0,291.72727272727275,148.0,333.0,140.0,281.0,164.0,302.0,172.0,333.0,164.0,240.0,219.0,240.0,219.0,271.0,242.000512,250.0,297.0,250.0,219.0,281.0,242.0,250.0,297.0,281.0,140.0,292.0,140.0,271.0,140,291.9703290577271,171.87158056591082,280.7383373818015,283.49566106888636,271.09761597969447,288.0744897171194,250.0,305.0,271.0,313.0,260.0,313.0,250.0,305.0
144,292.0,180.0,271.0,195,271.0,195.0,302.0,211.0,333.0,211.0,281.0,195.0,302.0,203.0,333.0,211.0,240.0,242.0,229.0,242.0,271.0,242.000512,250.0,289.0,250.0,242.0,281.0,242.0,253.72727272727272,291.25619834710744,283.2,180.0,292.0,180.0,271.3456048084147,180,291.9703290577271,171.3579028295541,281.0,294.5233432420772,271.09761597969447,288.0744897171194,244.0,273.0,271.0,305.0,260.0,311.21487603305786,250.0,305.0
145,292.0,172.0,271.0,187,271.0,187.0,302.0,203.0,333.0,203.0,281.0,187.0,302.0,195.0,333.0,203.0,240.0,234.0,229.0,242.0,271.0,242.000512,250.0,289.0,249.65439519158525,234.0,281.0,242.0,252.15702479338844,291.38692712246433,283.2,172.0,292.0,172.0,271.3934157502903,172,291.9703290577271,171.3579028295541,281.0,294.5233432420772,271.09761597969447,288.0744897171194,244.0,273.0,271.0,305.72727272727275,260.0,309.3636363636364,250.0,305.0
146,292.0,133.0,271.0,148,271.0,148.0,302.0,156.0,333.0,156.0,271.0,148.0,302.0,164.0,323.0,156.0,240.0,203.0,240.0,211.0,271.0,242.000512,250.0,297.0,250.0,203.0,271.0,242.0,250.0,289.0,281.0,125.0,292.0,125.0,271.0,133,291.9703290577271,171.3579028295541,280.84396876798,285.04370643945833,271.09761597969447,288.0744897171194,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0
147,292.0,117.0,270.56000950574094,125,260.0,125.0,292.0,140.0,333.0,133.0,271.0,125.0,301.6000815100355,148.0,323.0,140.0,240.34560480841472,187.0,240.0,187.0,260.0,242.000512,250.0,305.0,250.0,187.0,260.0,242.0,250.0,297.0,283.2,109.0,292.0,109.0,271.0,109,291.9703290577271,171.3579028295541,280.91194623159106,286.46961582224617,271.09761597969447,288.0744897171194,250.11111111111114,290.5111111111111,271.0,305.0,260.0,313.0,250.0,305.0
148,292.0,117.0,270.6509100782253,133,260.0,133.0,292.0,148.0,333.0,140.0,271.0,133.0,301.6000086415827,148.0,323.0,140.0,240.0,195.0,240.0,203.0,260.0,242.000512,250.0,297.0,250.0,195.0,271.0,242.0,250.0,297.0,281.0,117.0,292.0,145.1,271.0,117,291.9703290577271,171.3579028295541,280.9438058201525,286.77877592562123,271.09761597969447,288.0744897171194,240.0,297.0,271.0,313.0,260.0,313.0,250.0,305.0
149,292.0,156.0,271.0,172,271.0,172.0,302.0,180.0,333.0,180.0,271.0,172.0,302.0,180.0,333.0,180.0,240.0,226.0,240.0,226.0,271.0,242.000512,250.0,305.0,248.0165289256198,219.0,281.0,242.0,250.0,297.0,283.2,148.0,292.0,148.0,271.0,156,291.9703290577271,171.3579028295541,281.0,297.0,271.09761597969447,289.0,250.0,297.0,271.0,313.0,260.0,313.0,250.0,305.0
150,292.0,187.0,271.0,203,271.0,203.0,302.0,219.0,333.0,219.0,271.0,195.0,302.0,211.0,333.0,219.0,240.0,242.0,229.0,250.0,271.0,242.000512,250.0,289.0,250.0,242.0,281.0,242.0,251.10518407212624,292.85335701113314,283.2,187.0,292.0,187.0,271.39925241072706,187,291.9703290577271,171.3579028295541,281.0,294.5233432420772,271.09761597969447,288.0744897171194,244.0,273.0,271.0,305.0,260.0,305.0,250.0,305.0
151,291.99999999999983,172.0,271.0,180,271.0,187.0,302.0,195.0,333.0,195.0,271.0,180.0,302.0,195.0,333.0,195.0,240.0,234.0,229.0,234.0,271.0,242.000512,250.0,305.0,240.0,226.0,281.0,242.0,250.0,297.0,283.2,164.0,292.0,164.0,272.9998633973089,164,291.9703290577271,171.3579028295541,281.0,289.0,271.09761597969447,289.0,250.0,305.0,271.0,313.0,260.0,313.0,250.0,305.0
152,292.0,133.0,271.0,140,271.0,140.0,302.0,156.0,333.0,148.0,271.0,148.0,302.0,156.0,333.0,148.0,240.0,203.0,240.0,203.0,271.0,242.0,250.0,297.0,250.0,203.0,271.0,242.0,250.0,295.5651812158881,281.0,125.0,292.0,125.0,271.0,125,291.9703290577271,171.3579028295541,281.0,297.0,271.0,289.0,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0
153,291.99999999999994,109.0,270.8591736537382,125,260.0,125.0,300.1818181818182,140.0,333.0,133.0,271.0,125.0,301.60000089756016,140.0,323.0,133.0,240.0,187.0,250.0,187.0,260.0,242.0,250.0,305.0,250.0,187.0,275.45454545454544,242.0,250.0,297.0,281.0,101.0,292.0,101.0,271.0,101,291.9703290577271,171.3579028295541,280.9906343033587,292.62979598760353,271.09761597969447,287.97111820712996,247.0,293.8,271.0,305.0,260.0,313.0,250.0,305.0
154,292.0,117.0,271.0,133,260.0,133.0,302.0,148.0,333.0,140.0,271.0,133.0,301.6826447198739,148.0,323.0,140.0,240.0,195.0,240.0,203.0,271.0,242.000512,250.0,297.0,250.0,195.0,271.0,242.0,250.0,297.0,281.0,117.0,292.0,145.0,271.0,117,291.9703290577271,171.3579028295541,280.9984390505598,293.6049659979339,271.09761597969447,288.8285197011883,240.0,297.0,271.0,305.0,260.0,313.0,250.0,305.0
155,292.0,156.0,271.0,172,271.0,172.0,302.0,187.0,333.0,187.0,271.0,172.0,302.0,187.0,323.0,187.0,240.0,226.0,240.0,226.0,271.0,242.000512,250.0,305.0,240.0,219.0,281.0,242.0,250.0,297.0,283.2,148.0,292.0,148.0,271.0,156,291.9703290577271,171.3579028295541,281.0,292.98466702689205,271.0,289.0167117602071,250.0,297.0,271.0,313.0,260.0,313.0,250.0,305.0
156,292.0,187.0,271.0,203,271.0,203.0,302.0,219.0,333.0,226.0,271.0,195.0,302.0,219.0,323.0,219.0,240.0,242.0,229.0,250.0,271.0,242.000512,250.0,299.1818181818182,240.0,242.0,281.0,242.0,250.0,293.3636363636364,283.2,187.0,292.0,187.0,281.0,187,291.9703290577271,171.3579028295541,280.99817889231974,294.37246033092293,271.09761597969447,289.018231011135,250.0,295.1288439955107,271.0,305.0,260.0,305.0,250.0,305.0
157,292.0,172.0,271.0,180,271.0,180.0,302.0,195.0,333.0,195.0,271.0,180.0,302.0,195.0,333.0,195.0,240.0,234.0,229.0,234.0,262.4,242.0,250.0,297.0,244.45454545454547,226.0,281.0,242.0,250.0,297.0,283.2,164.0,292.0,164.0,281.0,164,291.9703290577271,171.3579028295541,280.99817889231974,293.2296031880657,271.09761597969447,288.99041584186256,250.0,296.1795939189879,271.0,313.0,260.0,313.0,250.0,305.0
158,292.0,125.0,271.0,140,271.0,140.0,302.0,156.0,333.0,148.0,271.0,140.0,302.0,156.0,333.0,148.0,240.0,203.0,240.0,203.0,271.0,242.0,250.0,297.0,250.0,203.0,271.0,242.0,250.0,297.0,283.2,125.0,292.0,125.0,271.0,125,291.9703290577271,171.3579028295541,280.9979187340797,292.69097507207516,271.09761597969447,288.9890466764144,240.0,297.0,271.0,305.0,260.0,313.0,250.0,305.0
159,292.0,109.0,271.0,125,260.0,125.0,302.0,140.0,333.0,133.0,271.0,125.0,301.87197596711775,140.0,323.0,133.0,240.0,187.0,250.0,187.0,260.0,242.000512,250.0,298.78512396694214,250.0,187.0,275.45454545454544,242.0,250.0,297.0,281.44,101.0,292.0,152.27272727272728,271.0,101,291.9703290577271,171.3579028295541,280.99908944615987,292.2372505736247,271.09761597969447,289.1176569005231,245.55555555555554,292.55555555555554,271.0,305.0,260.0,305.0,250.0,305.0
160,292.0,125.0,271.0,140,260.0,140.0,302.0,148.0,333.0,140.0,271.0,140.0,302.0,148.0,333.0,148.0,240.0,203.0,240.0,203.0,271.0,242.000512,250.0,297.0,250.0,195.0,271.0,242.0,250.0,297.0,283.2,117.0,294.5,153.0,271.0,117,291.9703290577271,171.3579028295541,280.9991707456099,292.06628614558605,271.09761597969447,289.0350041640596,246.17283950617286,292.0617283950617,271.0,313.0,260.0,313.0,250.0,305.0
161,292.0,164.0,271.0,180,271.0,172.0,302.0,187.0,333.0,187.0,271.0,180.0,302.0,187.0,333.0,187.0,240.0,226.0,240.0,234.0,262.4,242.000512,250.0,297.0,240.0,226.0,281.0,242.0,250.0,289.0,283.2,156.0,292.0,156.0,281.0,156,291.9703290577271,171.3579028295541,281.0,289.0,271.09761597969447,289.0,250.0,297.0,271.0,305.0,260.0,313.0,250.0,305.0
162,292.0,187.0,271.0,203,271.0,203.0,302.0,219.0,333.0,219.0,271.34560480841475,203.0,302.0,219.0,333.0,219.0,240.0,242.0,229.0,250.0,271.0,242.000512,250.0,298.45454545454544,240.0,242.0,281.0,242.0,250.0,293.3636363636364,283.2,187.0,294.5,153.55206611570247,281.0,187,291.9703290577271,171.3579028295541,281.0,290.5239740525625,271.09761597969447,289.03013428443774,250.0,294.4294051627385,271.0,305.72727272727275,260.0,308.6363636363636,250.0,305.0
163,292.0,164.0,271.0,180,271.0,180.0,302.0,187.0,333.0,187.0,271.0,172.0,302.0,187.0,333.0,187.0,240.0,226.0,240.0,226.0,271.0,242.000512,250.0,297.0,246.27272727272728,226.0,281.0,242.0,250.0,297.0,283.2,156.0,293.8181818181818,156.0,281.0,156,291.9703290577271,171.3579028295541,280.99945413226425,290.42778739875513,271.09761597969447,289.0372146610539,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0
164,292.0,125.0,271.0,133,260.0,133.0,302.0,148.0,333.0,140.0,271.0,133.0,302.0,148.0,323.0,148.0,240.0,195.0,240.0,203.0,260.0,242.000512,250.0,297.0,250.0,195.0,271.0,242.0,250.0,289.0,283.2,117.0,294.5,153.0,281.0,117,291.9703290577271,171.3579028295541,281.0,289.0,271.0,289.0,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0
165,292.0,109.0,271.0,125,260.0,125.0,292.0,140.0,333.0,133.0,271.0,125.0,302.0,140.0,323.0,133.0,240.34560480841475,187.0,250.0,187.0,260.0,242.000512,250.0,298.58677685950414,250.0,187.0,260.0,242.0,250.0,297.0,283.2,109.0,294.5,153.8,271.0,109,291.9703290577271,171.3579028295541,280.999770812979,289.7490122573902,271.09761597969447,289.0318356185823,243.61728395061726,294.10617283950614,271.0,305.0,260.0,305.0,250.0,305.0
166,292.0,133.0,271.0,140,260.0,140.0,292.0,156.0,333.0,148.0,271.0,140.0,302.0,156.0,323.0,148.0,240.0,203.0,240.0,203.0,271.0,242.000512,250.0,297.0,250.0,203.0,271.0,242.0,250.0,297.0,283.2,125.0,292.0,125.0,271.0,125,291.9703290577271,171.3579028295541,280.9998708242072,289.36279994269086,271.09761597969447,289.01150837993936,240.0,297.0,271.0,305.0,260.0,313.0,250.0,305.0
167,292.0,172.0,271.0,180,271.0,180.0,302.0,195.0,333.0,195.0,271.3934157502903,180.0,302.0,195.0,333.0,187.0,240.0,234.0,229.0,234.0,271.0,242.000512,250.0,298.0037565740045,250.0,226.0,281.0,242.0,250.0,297.0,283.2,164.0,292.0,164.0,271.0,164,291.9703290577271,171.3579028295541,281.0,290.3898901132232,271.0,289.33546914934936,240.0,297.0,271.0,305.1382419233659,260.0,313.0,250.0,305.0
168,292.0,187.0,271.0,203,271.0,203.0,292.0,211.0,333.0,219.0,272.9984973703982,203.0,302.0,211.0,323.0,219.0,240.0,242.0,229.0,250.0,271.0,242.000512,250.0,297.0,250.0,242.0,281.0,242.0,251.8181818181818,289.0,283.2,187.0,292.0,187.0,281.0,187,291.9703290577271,171.3579028295541,280.9998492949084,290.75659993313934,271.09761597969447,288.0744897171194,250.0,297.0,271.0,305.0,260.0,305.0,250.0,297.0
169,292.0,156.0,271.0,172,271.0,172.0,302.0,180.0,333.0,172.0,271.0,164.0,302.0,180.0,333.0,172.0,240.0,219.0,229.0,226.0,271.0,242.000512,250.0,297.0,240.0,219.0,271.0,242.0,250.0,297.0,283.2,148.0,292.0,148.0,271.0,148,291.9703290577271,171.3579028295541,280.9999272760135,289.4097731618886,271.09761597969447,288.0557291107311,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0
170,292.0,117.0,271.0,133,260.0,133.0,302.0,148.0,333.0,140.0,271.0,133.0,302.0,148.0,323.0,140.0,240.39341575029027,195.0,240.0,195.0,268.8,242.000512,250.0,297.0,250.0,195.0,260.0,242.0,250.0,297.0,283.2,109.0,292.0,109.0,271.0,117,291.9703290577271,171.3579028295541,280.9999272760135,289.4097731618886,271.09761597969447,288.0557291107311,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0
171,292.0,109.0,271.0,125,260.0,125.0,292.0,140.0,333.0,133.0,271.0,125.0,302.0,140.0,323.0,133.0,240.39925241072706,187.0,235.9090909090909,195.0,270.5599999999999,242.000512,250.0,297.0,250.0,187.0,260.0,242.0,250.0,297.0,283.2,109.0,292.112287412062,147.5,271.0,101,291.9703290577271,171.3579028295541,280.9999527412381,289.3265495777341,271.09761597969447,287.1633029308886,250.0,295.8760330578512,271.0,305.0,260.0,313.0,250.0,305.0
172,292.0,133.0,271.0,148,260.0,148.0,302.0,164.0,333.0,156.0,271.0,148.0,302.0,164.0,333.0,156.0,240.0,203.0,240.0,211.0,271.0,242.000512,250.0,297.0,240.0,203.0,271.0,242.0,250.0,297.0,283.2,133.0,292.0,133.0,271.0,133,291.9703290577271,171.3579028295541,280.99996184313045,289.3225217594056,271.09761597969447,286.95794676988294,250.0,297.0,271.0,305.0,260.0,305.0,250.0,297.0
173,292.0,172.0,271.0,187,271.0,187.0,302.0,203.0,333.0,203.0,273.3221774468957,187.0,302.0,195.0,323.0,203.0,240.0,234.0,229.0,242.0,271.0,242.000512,250.34560480841472,297.0,250.0,234.0,281.0,242.0,260.0,295.4,283.2,172.0,292.0,172.0,281.0,172,291.9703290577271,171.3579028295541,281.0,289.0,271.09761597969447,289.0,250.0,289.0,271.0,303.54545454545456,260.0,305.0,250.0,297.0
174,292.0,187.0,271.0,195,271.0,203.0,302.0,219.0,333.0,219.0,271.0,195.0,302.0,203.0,323.0,211.0,240.0,242.0,229.0,250.0,271.0,242.000512,250.39341575029027,297.0,240.0,234.0,281.0,242.0,260.0,295.4,283.2,180.0,292.2351615326822,180.0,281.0,180,291.9703290577271,171.3579028295541,281.0,287.5576704465357,271.09761597969447,288.0744897171194,249.45440884770767,292.6363636363636,271.0,297.0,260.0,304.8545454620096,250.0,297.0
175,292.0,148.0,271.0,164,271.0,164.0,300.0,174.0,333.0,169.5,281.0,164.0,302.0,172.0,333.0,164.0,240.0,219.0,240.0,219.0,271.0,242.000512,250.0,297.0,240.0,211.0,271.0,242.0,260.0,289.0,283.2,148.0,292.0,148.0,281.0,148,291.9703290577271,171.3579028295541,281.0,289.0,271.09761597969447,289.0,250.0,297.0,271.0,305.0,260.0,305.0,250.0,297.0
176,292.0,117.0,271.0,133,260.0,133.0,302.0,140.0,333.0,133.0,274.54545454545456,125.0,302.0,140.0,333.0,140.0,240.3999184899645,195.0,240.0,195.0,270.9119999999994,242.000512,250.0,297.0,250.0,195.0,260.0,242.0,260.0,295.4,283.2,109.0,292.0,109.0,271.0,109,291.9703290577271,171.3579028295541,281.0,289.0,271.09761597969447,288.0744897171194,250.0,289.0,271.0,305.0,260.0,305.0,250.0,305.0
177,292.0,109.0,271.0,125,260.0,125.0,300.90909090909093,140.0,333.0,133.0,271.0,125.0,302.0,140.0,333.0,133.0,241.99998758157355,187.0,250.0,195.0,270.98239999999714,242.000512,250.0,297.0,250.0,187.0,260.0,242.0,250.0,297.0,283.2,109.0,292.4049586776859,147.6,271.0,101,291.9703290577271,171.3579028295541,280.9999936405217,286.38708695990096,271.09761597969447,288.0744897171194,251.8181818181818,297.0,271.0,305.0,260.0,305.0,250.0,305.0
178,292.0,140.0,271.0,156,271.0,156.0,302.0,164.0,333.0,156.0,271.0,156.0,302.0,172.0,333.0,164.0,240.0,211.0,240.0,211.0,271.0,242.000512,250.0,297.0,250.0,211.0,271.0,242.0,250.0,297.0,283.2,133.0,292.0,133.0,271.0,133,291.9703290577271,171.3579028295541,280.999998940087,285.89784782665015,271.09761597969447,288.0744897171194,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0
179,292.0,180.0,271.0,195,271.0,195.0,302.0,203.0,333.0,203.0,281.0,195.0,302.0,203.0,333.0,203.0,240.0,242.0,229.0,242.0,271.0,242.000512,250.39925241072706,297.0,240.0,234.0,281.0,242.0,260.0,295.4,283.2,172.0,292.0,172.0,281.0,172,291.9703290577271,171.3579028295541,280.9999987634348,285.3808224644252,271.09761597969447,288.0744897171194,252.18031550660228,281.0,271.0,289.0,260.0,304.81223147837846,250.0,303.4
180,292.0,187.0,271.0,195,271.0,195.0,302.0,219.0,333.0,219.0,281.0,195.0,302.0,203.0,333.0,211.0,240.0,242.0,229.0,242.0,271.0,242.000512,250.3999184899645,297.0,250.0,234.0,281.0,242.0,271.0,295.4,283.2,180.0,293.27272727272725,180.0,281.0,180,291.9703290577271,171.3579028295541,281.0,294.5233432420772,271.09761597969447,288.0744897171194,252.16528875444376,273.0,271.0,289.0,260.0,304.6800007180482,250.0,303.4
